,ttf0,fft0,ttf1,fft1,ttf2,fft2
278,156017.24629831398,155738.60704884748,257278.08347046026,163515.95937172417,176384.659639859,56432.723411796775
279,171375.16664987794,167951.75658361032,219744.12828444663,91450.01381719229,138610.1438057575,40806.37659746736
280,206217.22916110005,107539.57645900737,136234.41834607162,102633.77955134996,151953.68216226122,103628.15763125969
281,248711.88713610335,90971.31544021542,253771.80367004004,41257.50057800088,176132.47572102322,133592.67148116656
282,258341.8242683743,170393.3712614743,208834.47694406693,49317.719311602654,143195.54288401554,34055.237991192036
283,165031.47737836686,137514.1670173579,432738.97483482666,159807.43733998042,267994.51375725545,91358.71427548099
284,241471.7728605316,152623.6772556528,210192.29553218983,58051.51085977689,191548.4648878922,157745.80698299716
285,342881.24061160925,124836.9700776564,165851.18353919842,75181.35323018604,192214.281699386,56390.632595245756
286,305223.13062122714,158266.20691437315,394176.5469902081,126416.77871059964,261973.702204352,129305.90526435214
287,129812.91945890224,24459.594170911787,391682.225610789,354613.69387934025,308453.7631273022,130483.89963118051
288,350086.1875823862,122190.24290598588,248574.5796829827,142758.87555052162,229629.03498802712,85226.99522247595
289,216602.31558826528,135334.7646590372,336518.8115638874,333736.82191442285,197074.83231891424,178253.09627413863
290,139798.60446277278,41035.58627988899,122299.92775984251,105763.91732349427,296204.24411138037,231151.2684665207
291,243332.45192497678,191106.97585880238,244433.54174649893,68248.06385337617,151796.0795087781,32859.34308788862
292,197577.60460870524,192377.4618716186,301951.64265677414,139639.9951474562,407099.6695676896,244109.10906939735
293,171018.2800019661,144132.87156881,259516.08900677875,237235.80937164224,199648.83107431312,109217.35093574808
294,286640.17575049,144270.55310220912,192328.52257052466,134354.14579935756,242649.47319137238,162845.14488005504
295,231608.1665212913,77731.79334356933,106967.77644038253,19503.05669355206,122092.21626625236,33921.574318872714
296,332273.51883217087,9052.02177962777,223075.2259436462,178172.22951845502,233556.47008983084,190361.4229851446
297,321514.247987369,98281.3397338977,271553.65443312755,210297.35821474862,254336.92827963238,185643.56468065202
298,310848.6312218192,227084.22665974902,215723.42240892904,171170.95683986184,288341.7634156215,110598.92070271977
299,262081.54301270252,43926.60659591633,171004.71576431458,105322.36120637043,163639.61861474015,158015.99741546492
300,145423.89679533383,109330.92477294589,66050.18537268299,60707.63227037203,190462.22155016768,145012.77820283364
301,302848.4710836178,190079.6542730165,153719.24170065252,43972.21356703658,120629.430076354,111755.18366159416
302,175467.07230072413,157162.29233587143,262569.3251868843,34526.437943593715,114343.50095081767,76707.79390303769
303,190000.77019295483,106017.62895616196,291657.16705847555,184611.69120696114,141691.0372132244,74806.81000480049
304,268943.7701198152,225209.4120697604,438174.65793654614,236639.1232331481,155283.19445899385,147882.6367507577
305,246513.6190802265,235142.00471873442,234118.0925597472,106034.19265418954,175401.37673972716,33775.31967959274
306,171133.99510166747,157747.50824131325,258706.92678686054,26523.565197739317,170440.17262406636,129695.64036963314
307,186253.96721350498,179179.31652733544,346398.5760169913,166260.1057070926,275569.6378683291,205088.00858255965
308,216010.92158393477,150347.48995595038,218727.19242122924,156807.71805684533,79345.49419054811,44148.65944439747
309,265078.557186992,206807.6849882328,171764.08098270456,149722.08903858208,162117.76936461485,97420.92116277241
310,222701.8913985655,186978.54180554365,249854.07216770283,69674.95017675003,244541.28051368438,52974.44269982745
311,365286.2458258084,129661.07028345863,216712.31730562454,179539.1094866785,73457.39753460756,28492.65455073754
312,291409.68310027436,172644.82667258088,114422.41043583388,90150.03030299011,157179.09725786213,121672.06151552041
313,226041.02777900858,110576.40826741172,293904.5687863723,206441.95219646534,382704.02218176913,311648.8544749185
314,319079.98781720386,102590.04694478115,216499.03421516804,66470.94304265808,165166.09447808465,17428.069254613874
315,210630.5699802687,182162.16795428417,215945.75812602835,135504.21295625804,304421.75448375195,81939.90650757488
316,295781.2610683096,272975.49275077035,308165.0215307809,36593.0839897514,205621.56022720385,202240.5980091852
317,232048.52312592408,225237.3897598459,101206.71762854424,85999.05181914539,131173.51988228853,92924.83778391911
318,224950.05410329576,137209.2423790274,218521.91309866312,27820.02434737745,139642.76128221455,135344.37573576803
319,162825.02391507768,70617.97274149962,378788.14472740435,212179.5544879799,270298.64232198463,27485.384836596706
320,280568.17731477565,272893.3286023162,234942.50955459356,142238.01281792202,95983.5854091093,62922.7192658135
321,126342.36556991341,42834.16245998931,273083.07609267975,168386.45827296798,240528.22385915858,91592.18327180267
322,390818.1241370175,270989.93124746083,108878.67429457442,30712.11275475626,222153.7070201631,87694.32415622633
323,138515.51403601194,126099.86176697054,330015.57966490503,246822.5330785647,334426.3076186428,35634.38319748865
324,278750.745943941,160911.98264750678,252104.10252161953,110795.64389491772,280820.29567793105,257385.9178912513
325,112730.55631923291,110446.91152555913,90611.61406629728,64075.10911861877,168188.523399851,28338.741977337417
326,132813.58991739352,106915.4791054839,128539.70481700718,101728.68290623552,188519.06915085707,150033.69029315145
327,250706.92137931328,63875.957144663604,108929.00359492507,69239.11230736939,236739.28089544916,203693.7923238903
328,272687.3923949001,249951.04678020332,307102.87273492303,133481.31977963197,101475.93017724708,43393.53430116641
329,249377.12652117404,34152.792051008466,265215.4567549643,249760.94908028608,295393.45605143625,269010.3762068911
330,210037.3136241936,56489.30527924608,134431.00448734194,84759.62267025292,214550.76017022016,12527.922536643531
331,85280.03403629195,81604.07311977773,118808.09028590437,51269.65952248285,109697.0005790775,94624.40206835014
332,192044.39342775656,49125.32626311768,142507.77410895695,142275.3595086808,257070.11610333296,85484.13467318205
333,186227.9703836673,179495.0316777153,117621.77681856553,18958.797215811246,94679.91162081537,91982.4682625094
334,206517.6904571272,152103.4181153592,138979.0601594299,32739.234315802452,246210.72152429476,244072.80706907445
335,166756.54419454944,98849.79879711052,204137.2807104644,149895.31985836712,330579.37402100605,283827.4434127353
336,146679.47731037356,35410.62503391602,196566.608985253,152373.3815542061,203060.91465925478,94332.15661854824
337,170726.0360596246,117853.60083865597,217660.66651454873,178746.45202098033,158087.8286196511,72880.57659504029
338,174383.72100757618,53163.95386922474,351993.0008344138,341946.17558447405,620837.0441346482,238373.34269071766
339,213181.8781115183,151050.88177355577,178420.66304529534,35496.464981659556,238774.5397130781,90132.90803911575
340,206116.38754961704,168837.0708337141,292461.0157059878,185708.91047768912,146500.70377306416,145265.610933272
341,171386.6488828692,144435.2538304582,341376.7014247604,140639.230274627,153398.79155199736,135676.016310233
342,155527.03300525583,106570.49663940864,259586.00064916137,213315.3551511954,62253.539037614544,58859.273258808396
343,465479.1633341848,75877.1936986215,175716.98979226244,21529.897465148675,176315.69758544705,137617.29876192354
344,176978.37298175844,49743.11537671665,79291.77124150498,20782.002625011995,296990.25730810163,222205.58545283726
345,165244.55414695997,156419.28513492987,113963.28415160098,24852.617015537562,161893.53015428636,74853.32299487866
346,157839.7271058921,92046.08010639393,189429.54991504527,113710.19990262721,229035.0162532556,40703.90687629252
347,269920.95495742257,183387.76096387318,235572.75952381844,109974.94066246197,255529.48854977151,187416.0862440613
348,291368.3264075769,283181.06059295457,321463.7988007887,175795.83512830696,381827.319639367,39130.975957975665
349,360661.2547061025,189370.08419681338,237705.3378399932,179581.8927618519,329413.20854398457,280590.434544969
350,232780.41009399193,118160.66712441291,126675.10943339684,119746.70344182017,281721.78115069575,193135.66191841653
351,218848.02051363222,39403.49034789413,218257.95507510685,124313.57772464096,179580.09211349406,169017.2982102968
352,312093.20103931334,79805.91445663516,215566.44007750522,56782.079052389985,225052.11703870352,172818.7674461074
353,321030.27939612756,120881.01453658276,127568.51003937493,40916.18382636284,265332.735377152,53583.04514260021
354,78059.72473418278,74288.9372626922,211948.1359564372,69948.34817583965,379859.73009529704,345371.9315883125
355,268315.1743747039,232780.36403392768,305364.0482222247,51107.73324442745,279662.9033426783,43736.76408317122
356,359790.6150387864,77746.89086143415,200603.69497503072,185381.23375160096,137727.2403083267,90056.95052294686
357,312277.60835409653,196081.94807748374,157988.87966498622,65592.06710139869,181925.9944220658,181194.19826416558
358,154518.77958041715,108513.27885265472,248409.24842277504,204259.03229632103,416587.50782529043,177323.42596988886
359,187917.44684622454,47892.02229898471,282247.35178097716,64802.42365572767,177189.9782284006,32894.03962327965
360,174672.43748331544,132019.74304014663,227054.622787589,187626.23544182314,288377.4462054672,71064.98479973272
361,254804.66761418706,131196.83937756214,207457.9448524106,180354.25795638858,234993.4738641076,146159.60666804004
362,342253.35799587256,338751.6591670153,136979.0889098196,89520.6460999525,200178.87215401544,107822.0024565938
363,207967.60847307413,196176.79269660142,181099.52275474038,44334.913927017915,372803.75556248834,268552.21489279304
364,253730.901574292,115533.84008473346,214733.47360064453,67801.16070707093,331993.24596848455,162989.59075285887
365,265033.04475399223,23429.76836091473,179138.5048847323,90178.96068863176,322316.79654295655,216345.95017983034
366,304222.3414387298,130602.27912214676,108280.07955015289,105162.1259072085,147213.7652306513,75764.33858735692
367,175386.5835328226,158486.6908815051,118193.1988214059,117635.8102292668,277531.7407117796,244735.04892800565
368,176989.3337195717,118470.38389020895,274076.02307841263,57329.846190225144,175237.2940488581,17198.814395705074
369,258237.29800895372,105730.1456834107,206061.39484859968,171757.82555892796,130879.67823074594,118673.4017378519
370,188272.3032891211,29153.595968444737,227609.3469028597,125376.53990845107,193765.13550424826,160157.77149438625
371,112002.18483360994,107107.03807727843,136465.50187009742,55235.35478894903,215460.9454911041,125627.89715059703
372,322153.990811699,278335.35098873585,193362.30614263177,182781.3593013362,131335.54424311558,13293.328513676017
373,252598.14631655067,212967.95186185473,285900.86084941245,263569.194486207,320397.19709367596,237770.0225142433
374,263489.1727966757,48114.046078457846,237901.12997397664,76465.40104480878,250585.12015495135,236541.9843988694
375,214027.02233755236,150758.01980342568,276538.5426117533,196115.72420199402,231920.1043893783,136343.47911425625
376,387160.9513554623,213180.98885598106,216617.8424267053,129398.37383870488,104934.89366444359,32795.62558244886
377,373941.44199485675,125907.17715243093,217468.6400591047,51674.52302564989,169632.99002660433,51371.18217133001
378,296951.9840830255,192968.7168624656,70827.84788067748,4499.165954937135,233501.18691800177,223162.57300949868
379,208812.44041447924,119628.46657567575,179546.5159782195,175232.49213898127,79898.73784343898,58139.57290999805
380,71406.5937160794,42487.60958386502,365480.9660012033,126011.11917993719,236520.6136380845,222126.3946105765
381,309175.8064211682,242378.63719643172,279978.19034400454,168646.6008698407,381364.5824522995,29391.342922829157
382,276387.1927096421,127524.19613127128,231216.97022863835,114099.55516646481,184012.98102394666,108407.88770746966
383,220589.09141803766,101659.02341401044,243128.54329432917,235597.69552339482,207092.62273734482,181100.4156840903
384,149148.02878231194,128230.44608713382,202782.84669931734,160011.4718322105,274529.4529983145,181215.05877782017
385,251302.85303244184,179893.07509684146,253334.56921685973,247283.79681758324,228165.15142777422,105196.23353997512
386,180734.25774415367,174589.42971871814,164437.01187528638,155039.93560288477,171437.69996927967,92571.58184696997
387,225751.4575052892,58491.737206988175,310980.44459618384,135578.00941888196,209463.1093592652,58013.71681567318
388,319991.0543141621,256685.63681227027,281127.8534751454,145558.21032857473,168978.2256070844,156360.02853211868
389,186567.36460607778,148758.74140179527,79202.6221305636,74279.13570937523,189934.21933649434,177243.61481208293
390,230197.772170062,126875.54111990432,308079.0264769203,194158.14324275046,121966.7875967588,75030.94920740648
391,206785.73609980228,57223.486876553674,237485.215727967,145356.56124831008,90325.18246872877,25957.249792230483
392,138438.66875729774,35349.07875075712,235318.21399629157,102649.74924119176,255836.1194949686,187673.8164263462
393,264728.0578186725,191905.80675867343,297383.7473394421,296172.6795658242,139584.66737996216,110342.67866953458
394,261718.68033087437,70988.13761035967,177570.07503752736,95504.6766148467,267810.7324541573,99619.15187459315
395,256843.18159184587,144439.36695503,276215.0970061717,88553.64039364245,152450.76933496806,147015.82021167342
396,372577.03999526164,191758.95367206374,111330.73447789121,80785.19984215185,214909.20001968823,42858.004745052305
397,226107.28153619118,122010.25646498786,205091.55842343185,133913.45873519115,177950.8392819725,67529.7100134937
398,185709.61213841624,44539.89112769941,165398.8076027633,156968.29516559604,197094.11407237643,191531.0120464129
399,249328.20421558255,239162.1254013801,99985.11288345548,89705.18809633225,156764.80869135872,69933.09012931478
400,218374.4083589449,126054.73666323125,122993.15805178344,79985.31981772624,277824.4396398588,158055.97681793777
401,154049.39536534125,114308.23922055244,200807.79154038284,120178.80405772393,212369.63437344896,51355.48761132291
402,181028.96833731802,174538.62980138388,121919.66373204371,84865.70194076681,319624.1891906598,223070.88943668592
403,136963.73937407046,127692.97646565258,325730.88856940635,201401.61459424644,246054.82658596104,48999.708872681644
404,345042.16919402254,205115.98723293262,174429.866215051,148104.74713725675,604231.876684806,66987.31670888109
405,91401.83420547335,48348.58500238889,304640.1692154485,89164.2302352151,244107.98506242098,64451.98096836925
406,334529.7087602486,226413.4911341629,314040.23775973066,101290.21814197977,277589.8938711635,154411.86480144662
407,163317.76992531057,94110.24580407738,267059.7244697622,84361.46903444389,169382.67533991876,87067.92626516109
408,197412.19986310825,171582.47071125876,236884.1259180148,105839.71065203634,255484.55775356138,178344.39435652646
409,247455.06697613653,107591.68914727865,315260.22714060376,218704.04595108322,233375.34592650947,137786.99075204652
410,158106.03237185895,105792.38569488829,383355.07081824855,141063.53966739489,228180.015244647,196082.2541621822
411,290303.6356220471,202147.4423302433,477872.8703768633,190003.3452688936,300391.10477371805,212215.04994498222
412,161230.29128290273,56398.144228414116,295281.25188885396,198244.0124123669,209702.79532139326,190753.73271092772
413,129692.23398205411,46733.19467041795,238953.34974549554,180282.30857829176,322803.97275009425,116244.60143484171
414,172206.04792305743,43142.86656630596,306884.5387507881,250239.76439115303,298985.02783368353,53055.272894979775
415,218994.83771468973,209851.92144431605,264894.50842324627,70768.58425970525,297602.68649198,247590.18460763377
416,168721.18908427807,128587.90656956327,54124.413841375055,53921.11603988225,77843.7918135568,66782.57666124892
417,369313.28577440174,317668.04810417217,197711.00782985732,133142.8274117622,150210.50054289625,139616.32283452916
418,213968.10998674727,82387.0802411821,379271.47883444023,168213.94064806812,253805.37257151664,183725.5411828067
419,217093.44145587925,98527.81663182858,269992.00174498,206125.08053242293,157700.0662758761,144001.1490336829
420,140328.94355683477,123031.94272619853,230569.7180378455,203058.89710987528,229012.55522815065,222827.29284957785
421,161834.9808108438,99629.33264983057,221468.17744451488,213781.479419174,123514.62355874066,101173.64971979304
422,442148.25184377364,266151.02034560405,328045.51093865186,129223.8950986462,176396.58544451496,173539.78398767253
423,251389.52555961808,118807.68324318512,214954.2351216061,84051.6380371252,163696.94739218397,14438.686364067713
424,172852.26514967784,94633.00174516861,352328.2938042164,193104.48995580213,257856.62712937317,201330.89032847327
425,236594.10263563198,201606.58242086085,319727.99053634424,241174.69510653813,130556.44762687875,125091.81947573223
426,176191.05041486834,78157.45974580168,179153.61751725007,113165.89628675616,244981.5349766237,148505.4697024134
427,113570.53369164675,107544.3808980594,222440.63563010335,141859.88243868478,459840.730772251,222973.66204730066
428,174854.70916330797,102091.52312398715,222416.86623384748,187530.50094919774,274141.983698623,247250.2887214908
429,221970.15883116846,35837.721240068866,299477.62882517494,286932.4383221668,222841.8799025435,94868.86071455848
430,203735.7578522626,63109.08399678435,333679.81149386545,169265.01486268378,235337.5121744517,129474.12684453565
431,169475.35517616392,94021.93752538225,192036.89329473645,159759.0667620206,106175.37046175016,55608.39621014362
432,136931.48616936797,66947.30093037248,285909.0060101132,152007.6376952059,323517.3239700361,47437.276720538706
433,162682.12676557899,118507.990661299,303129.65815246827,174304.59760016794,369516.0009855681,42247.510704740365
434,314635.1637662666,160413.89285882973,373260.0468558108,32888.06990371141,148357.7321663218,87744.21697768179
435,326378.1838237026,292694.53811124456,204724.33921955392,64889.51167640811,251013.16255124798,132325.905097606
436,268929.4955449754,106427.43983391584,107547.59136645676,58803.27695846546,122162.5640165313,59109.65605562711
437,363750.2331292473,343090.59040272137,212560.00139813984,198890.78729567118,125730.12259608236,87170.90313775562
438,258969.15003962893,124414.52872347136,303061.3926955513,83379.88131073196,210713.40893245288,87604.29622871683
439,363315.3125476073,190128.1321389071,178333.7790018403,155866.51614336867,226467.19525417374,4320.449895481578
440,350265.83792543435,330630.02835635643,256583.85830415285,51625.86581021633,71631.74833769303,37558.89634492625
441,226474.75313762802,222755.89559147786,77713.98365393805,31751.61652071511,381575.35019595904,224679.0466474557
442,158374.30941483643,146795.68095758205,204679.1792737051,55338.41762932939,234805.78842940394,163132.02296209466
443,218330.90917063292,100634.71055522886,293655.2070149653,259466.82514654403,166925.02583011045,87582.984617848
444,300876.1035313377,81738.43444586176,177345.51586554636,130232.30186458537,240550.51426962067,161642.7923474783
445,239417.57503330027,138812.38328748246,278396.0473080417,68278.59604428482,98877.0928545004,66786.76838899864
446,106019.50678020866,72673.54114323786,185933.0288685694,134888.71028230895,89030.47893056239,40100.3259732012
447,367360.2602001538,327891.1490721767,246027.94287682077,202373.6916221903,125116.7324698476,109203.72414072645
448,145372.21341950895,111913.04041231991,213018.66523188082,180236.7099607125,81531.22387328178,50247.1217440817
449,145305.24248439228,49477.095300003995,201117.8079443893,149343.36379273003,156979.91647222207,107143.2710455552
450,141678.17864519364,114851.76294447387,203309.14836370692,130448.60067382615,258805.07313209755,101712.41915181918
451,341056.49734545784,265694.4817503409,228103.61123841404,179440.74818975074,96396.35787472854,55737.17019208699
452,260571.29026346048,250932.9707117689,265965.692783255,166815.19954954623,322115.5593069544,239338.57005322998
453,241071.8432886213,98091.00130623649,255012.92302915576,99885.57995031832,397707.99676560453,192574.02529445867
454,146640.49636585295,38372.56236009676,262415.4893150254,133519.83817375413,194250.9424201159,188948.69626834625
455,324781.4777624385,225167.18494070316,324086.18106451514,69123.25200766933,393238.0065975264,326695.9256939924
456,258683.19577595484,168727.83904493434,102665.09704340466,20741.27731290931,334741.1154650129,176805.31235004877
457,263148.68853753374,132689.452092417,265075.501394078,38918.09506072412,249108.7029919052,155639.451520323
458,160184.27335366354,68070.41902070472,99578.70994673426,78361.70639683874,232443.42792543903,129829.28409728229
459,90653.46863740157,76000.4462989055,247116.13960857267,168567.87031986585,219949.8990644607,109606.14498069139
460,201762.19546077496,74429.68547313409,383649.74620742997,311174.22093364777,237399.26377970073,109710.15589755322
461,328125.7706615726,258284.92322781353,275215.7039398091,257101.6148442621,243848.45170138867,225522.51727389498
462,276387.04863446497,135949.87029490632,199029.5115187692,130632.4705978253,247078.78231568343,163976.91548965743
463,286669.6663157561,207199.7512660047,216560.00804735173,164318.89420682105,173661.98979663022,100851.07489452674
464,324179.96394372324,317186.3601062438,204623.0780926673,174649.47717207778,235062.97650601846,65451.944413632904
465,159311.10326460464,28045.142341708222,158879.87892812706,105581.21052955634,261287.21478318758,144739.2998929653
466,241182.3148076772,111412.2873703467,189311.06455065054,132365.40054396968,118602.2260668665,69757.72431658971
467,255647.02814711415,123843.79099189247,169614.53746688942,62268.168216176244,272262.67373559496,63177.29630010479
468,135057.78570046567,14953.95833210452,195619.28677141404,158440.9628494177,323603.5518634531,193468.57262453312
469,276668.5360048081,266535.0637915775,180448.6535565802,105139.30180516955,357434.2733978791,177660.23929169314
470,378840.9179093818,105725.94960242276,306244.11656218965,63629.36614057521,190015.7976830955,83687.65981438773
471,254000.95099062406,170961.60057015182,325921.2086700256,108428.20598054434,174865.04376406618,104481.6911609229
472,180127.0413720026,159882.06089484415,440547.950415773,326883.9935746013,185738.43369460042,135441.38331526823
473,284612.482655621,159366.37254078593,346806.7416972534,116097.56055405975,212931.93831084965,193427.8485482403
474,185166.73232023747,165925.78758849518,298762.41334535467,139909.0715235386,142426.47123876686,141629.64220720952
475,125822.01904608824,111219.98600047472,89255.99045667407,19040.014674237078,368469.2561068688,14427.211159890734
476,230024.647458386,185217.44493865504,259983.52768497253,171421.1358201111,95766.16475263196,70404.18249196788
477,185182.2668293754,55216.45965080323,374078.2362718788,359158.7844008534,118467.60965115583,98719.8225307404
478,356839.4511014975,211626.04590800402,163459.17198900413,55863.98350303438,216306.90493502794,106321.36267314601
479,287601.7001393917,117116.57299663927,184854.6397090431,173743.25771677116,248006.6182600481,91869.47384792873
480,348160.7745466534,169621.2644371459,212046.73769053977,150475.1327082237,118272.61422726527,85688.48678226423
481,175889.29469001375,96792.18830368845,219481.37500977243,215761.98361607554,213835.12605593127,210510.13256525397
482,365995.2013975438,51881.09287645835,196839.82690306602,67919.79020441805,150128.76156900896,110494.19133786128
483,268462.2174235676,119483.038914931,178794.344017085,176307.99257536037,177463.5888890198,74282.68748861429
484,133811.5135353651,67586.85892415037,301852.6840871224,123303.64550742543,131826.40136108187,19475.913335534966
485,196435.2549062503,172906.18068026673,165795.32912219243,123883.75118824957,336739.244875898,211971.40843366447
486,292743.3224958158,153710.0650275966,117627.18362663672,88051.91106961264,97469.62828447424,14751.472547817406
487,283776.56854532496,136085.73390233872,330839.2268480754,255810.52291240383,221868.37157890922,124399.46719714146
488,159976.26242750147,122655.80514700041,308503.2197682372,236001.96578210586,257039.98781951237,54044.259631478904
489,256057.5289235355,35897.94139041036,313139.40613076446,148849.99845941478,225336.72074817045,82761.70214189206
490,369503.95393847395,127986.90060058105,552375.6948425403,349344.6681876406,215682.6409410874,210999.3528605851
491,249048.84393566148,109871.319294054,259358.665214346,97348.39390764324,190088.49021721163,99371.47063006545
492,162494.60135791427,141460.75215131644,206384.57058714982,158944.72562624954,232984.60826264092,200139.29725551218
493,235935.5362516988,56512.93833944814,338420.4629749822,45379.687408989754,72439.34751105327,52248.60547879661
494,209904.7168127662,73762.6115227491,172657.7150250189,161035.3218020753,236289.46469375808,140146.61297007147
495,244056.0853619615,118153.40129674932,220466.4947291753,9172.828497685368,192231.20072694137,65724.65404464735
496,241580.48396947395,195117.72119981475,319828.67952409975,84475.94465211616,205574.06467347607,123451.92216495861
497,265775.76365785906,142332.37655925215,208517.27004843773,171984.34260351548,264160.5123777521,98570.96055156556
498,194962.4518245235,97897.80581909887,134642.39460088138,124952.66142620564,234515.25050722595,174600.67692643864
499,217778.97542634074,170262.35591403826,214222.06949407814,94003.76167090402,399586.59321155085,237668.48209377943
