time	Core_1,1	Core_1,2
1.463	47.8753	45.2287
1.4635	47.8753	45.2287
1.464	47.8754	45.2287
1.4645	47.8754	45.2288
1.465	47.8755	45.2288
1.4655	47.8755	45.2289
1.466	47.8756	45.2289
1.4665	47.8756	45.229
1.467	47.8757	45.229
1.4675	47.8757	45.229
1.468	47.8758	45.2291
1.4685	47.8758	45.2291
1.469	47.8758	45.2292
1.4695	47.8759	45.2292
1.47	47.8759	45.2292
1.4705	47.876	45.2293
1.471	47.876	45.2293
1.4715	47.8761	45.2294
1.472	47.8761	45.2294
1.4725	47.8762	45.2294
1.473	47.8762	45.2295
1.4735	47.8763	45.2295
1.474	47.8763	45.2296
1.4745	47.8764	45.2296
1.475	47.8764	45.2296
1.4755	47.8765	45.2297
1.476	47.8765	45.2297
1.4765	47.8765	45.2298
1.477	47.8766	45.2298
1.4775	47.8766	45.2298
1.478	47.8767	45.2299
1.4785	47.8767	45.2299
1.479	47.8768	45.23
1.4795	47.8768	45.23
1.48	47.8769	45.23
1.4805	47.8769	45.2301
1.481	47.877	45.2301
1.4815	47.877	45.2301
1.482	47.8771	45.2302
1.4825	47.8771	45.2302
1.483	47.8771	45.2303
1.4835	47.8772	45.2303
1.484	47.8772	45.2303
1.4845	47.8773	45.2304
1.485	47.8773	45.2304
1.4855	47.8774	45.2305
1.486	47.8774	45.2305
1.4865	47.8775	45.2305
1.487	47.8775	45.2306
1.4875	47.8775	45.2306
1.488	47.8776	45.2307
1.4885	47.8776	45.2307
1.489	47.8777	45.2307
1.4895	47.8777	45.2308
1.49	47.8778	45.2308
1.4905	46.8057	45.2274
1.491	46.2769	45.2219
1.4915	45.9887	45.2165
1.492	45.8148	45.2114
1.4925	45.699	45.2067
1.493	45.6153	45.2021
1.4935	45.5513	45.1976
1.494	45.5006	45.1933
1.4945	45.4594	45.1892
1.495	45.4255	45.1854
1.4955	45.3974	45.1818
1.496	45.3738	45.1784
1.4965	45.354	45.1753
1.497	45.3371	45.1725
1.4975	45.3227	45.1699
1.498	45.3104	45.1675
1.4985	45.2997	45.1653
1.499	45.2903	45.1633
1.4995	45.2821	45.1614
1.5	45.2748	45.1597
1.5005	45.2683	45.1581
1.501	45.2624	45.1567
1.5015	45.2571	45.1553
1.502	45.2522	45.154
1.5025	45.2476	45.1528
1.503	45.2434	45.1516
1.5035	45.2395	45.1505
1.504	45.2358	45.1495
1.5045	45.2323	45.1485
1.505	45.2289	45.1475
1.5055	45.2257	45.1465
1.506	45.2227	45.1456
1.5065	45.2198	45.1447
1.507	45.2169	45.1438
1.5075	45.2142	45.1429
1.508	45.2115	45.1421
1.5085	45.2089	45.1412
1.509	45.2064	45.1404
1.5095	45.204	45.1396
1.51	45.2016	45.1388
1.5105	45.1993	45.1379
1.511	45.197	45.1371
1.5115	45.1948	45.1364
1.512	45.1927	45.1356
1.5125	45.1905	45.1348
1.513	45.1885	45.134
1.5135	45.1864	45.1332
1.514	45.1845	45.1325
1.5145	45.1825	45.1317
1.515	45.1806	45.1309
1.5155	45.1788	45.1302
1.516	45.1769	45.1295
1.5165	45.1751	45.1287
1.517	45.1734	45.128
1.5175	45.1717	45.1272
1.518	45.17	45.1265
1.5185	45.1683	45.1258
1.519	45.1667	45.1251
1.5195	45.1651	45.1244
1.52	45.1636	45.1237
1.52	45.1636	45.1237
1.5205	45.9483	45.1255
1.521	46.3346	45.1289
1.5215	46.5445	45.1322
1.522	46.6706	45.1352
1.5225	46.7542	45.1381
1.523	46.8142	45.1408
1.5235	46.8598	45.1434
1.524	46.8957	45.1459
1.5245	46.9246	45.1483
1.525	46.9482	45.1505
1.5255	46.9676	45.1526
1.526	46.9837	45.1544
1.5265	46.997	45.1561
1.527	47.0082	45.1576
1.5275	47.0176	45.1589
1.528	47.0256	45.1601
1.5285	47.0323	45.1611
1.529	47.0381	45.162
1.5295	47.0431	45.1628
1.53	47.0474	45.1635
1.5305	47.0512	45.1641
1.531	47.0545	45.1646
1.5315	47.0574	45.1651
1.532	47.0601	45.1655
1.5325	47.0624	45.1658
1.533	47.0646	45.1662
1.5335	47.0666	45.1664
1.534	47.0684	45.1667
1.5345	47.0701	45.1669
1.535	47.0717	45.1671
1.5355	47.0732	45.1673
1.536	47.0746	45.1675
1.5365	47.076	45.1677
1.537	47.0772	45.1679
1.5375	47.0785	45.168
1.538	47.0796	45.1682
1.5385	47.0808	45.1684
1.539	47.0819	45.1685
1.5395	47.0829	45.1687
1.54	47.084	45.1688
1.5405	47.085	45.169
1.541	47.0859	45.1691
1.5415	47.0869	45.1693
1.542	47.0878	45.1694
1.5425	47.0887	45.1696
1.543	47.0896	45.1697
1.5435	47.0904	45.1699
1.544	47.0913	45.17
1.5445	47.0921	45.1702
1.545	47.0929	45.1703
1.5455	47.0937	45.1705
1.546	47.0944	45.1707
1.5465	47.0952	45.1708
1.547	47.0959	45.171
1.5475	47.0966	45.1712
1.548	47.0973	45.1713
1.5485	47.098	45.1715
1.549	47.0987	45.1717
1.5495	47.0994	45.1718
1.55	47.1	45.172
1.5505	47.1006	45.1722
1.551	47.1013	45.1723
1.5515	47.1019	45.1725
1.552	47.1025	45.1727
1.5525	47.103	45.1728
1.553	47.1036	45.173
1.5535	47.1042	45.1732
1.554	47.1047	45.1734
1.5545	47.1052	45.1735
1.555	47.1058	45.1737
1.5555	47.1063	45.1739
1.556	47.1068	45.174
1.5565	47.1073	45.1742
1.557	47.1078	45.1744
1.5575	47.1083	45.1745
1.558	47.1087	45.1747
1.5585	47.1092	45.1749
1.559	47.1096	45.175
1.5595	47.1101	45.1752
1.56	47.1105	45.1754
1.5605	47.1109	45.1755
1.561	47.1113	45.1757
1.5615	47.1118	45.1759
1.562	47.1122	45.176
1.5625	47.1125	45.1762
1.563	47.1129	45.1764
1.5635	47.1133	45.1765
1.564	47.1137	45.1767
1.5645	47.114	45.1768
1.565	47.1144	45.177
1.5655	47.1148	45.1772
1.566	47.1151	45.1773
1.5665	47.1154	45.1775
1.567	47.1158	45.1776
1.5675	47.1161	45.1778
1.568	47.1164	45.1779
1.5685	47.1167	45.1781
1.569	47.117	45.1782
1.5695	47.1173	45.1784
1.57	47.1176	45.1785
1.5705	47.1179	45.1787
1.571	47.1182	45.1788
1.5715	47.1185	45.179
1.572	47.1188	45.1791
1.5725	47.119	45.1793
1.573	47.1193	45.1794
1.5735	47.1196	45.1795
1.574	47.1198	45.1797
1.5745	47.1201	45.1798
1.575	47.1203	45.1799
1.5755	47.1206	45.1801
1.576	47.1208	45.1802
1.5765	47.121	45.1804
1.577	47.1213	45.1805
1.5775	47.1215	45.1806
1.578	47.1217	45.1807
1.5785	47.1219	45.1809
1.579	47.1222	45.181
1.5795	47.1224	45.1811
1.58	47.1226	45.1812
1.5805	47.1228	45.1814
1.581	47.123	45.1815
1.5815	47.1232	45.1816
1.582	47.1234	45.1817
1.5825	47.1236	45.1819
1.583	47.1238	45.182
1.5835	47.1239	45.1821
1.584	47.1241	45.1822
1.5845	47.1243	45.1823
1.585	47.1245	45.1824
1.5855	47.1247	45.1825
1.586	47.1248	45.1827
1.5865	47.125	45.1828
1.587	47.1252	45.1829
1.5875	47.1253	45.183
1.588	47.1255	45.1831
1.5885	47.1256	45.1832
1.589	47.1258	45.1833
1.5895	47.1259	45.1834
1.59	47.1261	45.1835
1.5905	47.1262	45.1836
1.591	47.1264	45.1837
1.5915	47.1265	45.1838
1.592	47.1267	45.1839
1.5925	47.1268	45.184
1.593	47.1269	45.1841
1.5935	47.1271	45.1842
1.594	47.1272	45.1843
1.5945	47.1273	45.1844
1.595	47.1275	45.1845
1.5955	47.1276	45.1846
1.596	47.1277	45.1846
1.5965	47.1278	45.1847
1.597	47.128	45.1848
1.5975	47.1281	45.1849
1.598	47.1282	45.185
1.5985	47.1283	45.1851
1.599	47.1284	45.1852
1.5995	47.1285	45.1852
1.6	47.1286	45.1853
1.6005	47.1288	45.1854
1.601	47.1289	45.1855
1.6015	47.129	45.1856
1.602	47.1291	45.1857
1.6025	47.1292	45.1857
1.603	47.1293	45.1858
1.6035	47.1294	45.1859
1.604	47.1295	45.186
1.6045	47.1296	45.186
1.605	47.1297	45.1861
1.6055	47.1298	45.1862
1.606	47.1299	45.1863
1.6065	47.1299	45.1863
1.607	47.13	45.1864
1.6075	47.1301	45.1865
1.608	47.1302	45.1865
1.6085	47.1303	45.1866
1.609	47.1304	45.1867
1.6095	47.1305	45.1868
1.61	47.1306	45.1868
1.6105	47.1306	45.1869
1.611	47.1307	45.1869
1.6115	47.1308	45.187
1.612	47.1309	45.1871
1.6125	47.131	45.1871
1.613	47.131	45.1872
1.6135	47.1311	45.1873
1.614	47.1312	45.1873
1.6145	47.1313	45.1874
1.615	47.1313	45.1875
1.6155	47.1314	45.1875
1.616	47.1315	45.1876
1.6165	47.1315	45.1876
1.617	47.1316	45.1877
1.6175	47.1317	45.1877
1.618	47.1318	45.1878
1.6185	47.1318	45.1879
1.619	47.1319	45.1879
1.6195	47.132	45.188
1.62	47.132	45.188
1.6205	47.1321	45.1881
1.621	47.1321	45.1881
1.6215	47.1322	45.1882
1.622	47.1323	45.1882
1.6225	47.1323	45.1883
1.623	47.1324	45.1883
1.6235	47.1324	45.1884
1.624	47.1325	45.1884
1.6245	47.1326	45.1885
1.625	47.1326	45.1885
1.6255	47.1327	45.1886
1.626	47.1327	45.1886
1.6265	47.1328	45.1887
1.627	47.1328	45.1887
1.6275	47.1329	45.1888
1.628	47.133	45.1888
1.6285	47.133	45.1889
1.629	47.1331	45.1889
1.6295	47.1331	45.189
1.63	47.1332	45.189
1.6305	47.1332	45.1891
1.631	47.1333	45.1891
1.6315	47.1333	45.1891
1.632	47.1334	45.1892
1.6325	47.1334	45.1892
1.633	47.1335	45.1893
1.6335	47.1335	45.1893
1.634	47.1336	45.1894
1.6345	47.1336	45.1894
1.635	47.1337	45.1894
1.6355	47.1337	45.1895
1.636	47.1337	45.1895
1.6365	47.1338	45.1896
1.637	47.1338	45.1896
1.6375	47.1339	45.1896
1.638	47.1339	45.1897
1.6385	47.134	45.1897
1.639	47.134	45.1898
1.6395	47.1341	45.1898
1.64	47.1341	45.1898
1.6405	47.1341	45.1899
1.641	47.1342	45.1899
1.6415	47.1342	45.1899
1.642	47.1343	45.19
1.6425	47.1343	45.19
1.643	47.1343	45.1901
1.6435	47.1344	45.1901
1.644	47.1344	45.1901
1.6445	47.1345	45.1902
1.645	47.1345	45.1902
1.6455	47.1345	45.1902
1.646	47.1346	45.1903
1.6465	47.1346	45.1903
1.647	47.1347	45.1903
1.6475	47.1347	45.1904
1.648	47.1347	45.1904
1.6485	47.1348	45.1904
1.649	47.1348	45.1905
1.6495	47.1348	45.1905
1.65	47.1349	45.1905
1.6505	47.1349	45.1906
1.651	47.135	45.1906
1.6515	47.135	45.1906
1.652	47.135	45.1907
1.6525	47.1351	45.1907
1.653	47.1351	45.1907
1.6535	47.1351	45.1908
1.654	47.1352	45.1908
1.6545	47.1352	45.1908
1.655	47.1352	45.1908
1.6555	47.1353	45.1909
1.656	47.1353	45.1909
1.6565	47.1353	45.1909
1.657	47.1354	45.191
1.6575	47.1354	45.191
1.658	47.1354	45.191
1.6585	47.1355	45.1911
1.659	47.1355	45.1911
1.6595	47.1355	45.1911
1.66	47.1356	45.1911
1.6605	47.1356	45.1912
1.661	47.1356	45.1912
1.6615	47.1356	45.1912
1.662	47.1357	45.1913
1.6625	47.1357	45.1913
1.663	47.1357	45.1913
1.6635	47.1358	45.1913
1.664	47.1358	45.1914
1.6645	47.1358	45.1914
1.665	47.1359	45.1914
1.6655	47.1359	45.1914
1.666	47.1359	45.1915
1.6665	47.1359	45.1915
1.667	47.136	45.1915
1.6675	47.136	45.1915
1.668	47.136	45.1916
1.6685	47.1361	45.1916
1.669	47.1361	45.1916
1.6695	47.1361	45.1917
1.67	47.1361	45.1917
1.6705	47.1362	45.1917
1.671	47.1362	45.1917
1.6715	47.1362	45.1918
1.672	47.1363	45.1918
1.6725	47.1363	45.1918
1.673	47.1363	45.1918
1.6735	47.1363	45.1919
1.674	47.1364	45.1919
1.6745	47.1364	45.1919
1.675	47.1364	45.1919
1.6755	47.1364	45.1919
1.676	47.1365	45.192
1.6765	47.1365	45.192
1.677	47.1365	45.192
1.6775	47.1365	45.192
1.678	47.1366	45.1921
1.6785	47.1366	45.1921
1.679	47.1366	45.1921
1.6795	47.1367	45.1921
1.68	47.1367	45.1922
1.6805	47.1367	45.1922
1.681	47.1367	45.1922
1.6815	47.1368	45.1922
1.682	47.1368	45.1923
1.6825	47.1368	45.1923
1.683	47.1368	45.1923
1.6835	47.1369	45.1923
1.684	47.1369	45.1923
1.6845	47.1369	45.1924
1.685	47.1369	45.1924
1.6855	47.137	45.1924
1.686	47.137	45.1924
1.6865	47.137	45.1925
1.687	47.137	45.1925
1.6875	47.137	45.1925
1.688	47.1371	45.1925
1.6885	47.1371	45.1925
1.689	47.1371	45.1926
1.6895	47.1371	45.1926
1.69	47.1372	45.1926
1.6905	47.1372	45.1926
1.691	47.1372	45.1927
1.6915	47.1372	45.1927
1.692	47.1373	45.1927
1.6925	47.1373	45.1927
1.693	47.1373	45.1927
1.6935	47.1373	45.1928
1.694	47.1374	45.1928
1.6945	47.1374	45.1928
1.695	47.1374	45.1928
1.6955	47.1374	45.1928
1.696	47.1374	45.1929
1.6965	47.1375	45.1929
1.697	47.1375	45.1929
1.6975	47.1375	45.1929
1.698	47.1375	45.1929
1.6985	47.1376	45.193
1.699	47.1376	45.193
1.6995	47.1376	45.193
1.7	47.1376	45.193
1.7005	47.1377	45.193
1.701	47.1377	45.1931
1.7015	47.1377	45.1931
1.702	47.1377	45.1931
1.7025	47.1377	45.1931
1.703	47.1378	45.1931
1.7035	47.1378	45.1932
1.704	47.1378	45.1932
1.7045	47.1378	45.1932
1.705	47.1379	45.1932
1.7055	47.1379	45.1932
1.706	47.1379	45.1933
1.7065	47.1379	45.1933
1.707	47.1379	45.1933
1.7075	47.138	45.1933
1.708	47.138	45.1933
1.7085	47.138	45.1934
1.709	47.138	45.1934
1.7095	47.138	45.1934
1.71	47.1381	45.1934
1.7105	47.1381	45.1934
1.711	47.1381	45.1935
1.7115	47.1381	45.1935
1.712	47.1382	45.1935
1.7125	47.1382	45.1935
1.713	47.1382	45.1935
1.7135	47.1382	45.1936
1.714	47.1382	45.1936
1.7145	47.1383	45.1936
1.715	47.1383	45.1936
1.7155	47.1383	45.1936
1.716	47.1383	45.1936
1.7165	47.1383	45.1937
1.717	47.1384	45.1937
1.7175	47.1384	45.1937
1.718	47.1384	45.1937
1.7185	47.1384	45.1937
1.719	47.1384	45.1938
1.7195	47.1385	45.1938
1.72	47.1385	45.1938
1.7205	46.7454	45.1926
1.721	46.5515	45.1905
1.7215	46.4458	45.1886
1.722	46.3821	45.1867
1.7225	46.3396	45.185
1.723	46.3089	45.1833
1.7235	46.2855	45.1817
1.724	46.2669	45.1801
1.7245	46.2518	45.1786
1.725	46.2394	45.1772
1.7255	46.2291	45.1759
1.726	46.2204	45.1746
1.7265	46.2131	45.1735
1.727	46.207	45.1725
1.7275	46.2017	45.1715
1.728	46.1972	45.1706
1.7285	46.1933	45.1698
1.729	46.1898	45.1691
1.7295	46.1868	45.1684
1.73	46.1842	45.1678
1.7305	46.1818	45.1672
1.731	46.1796	45.1667
1.7315	46.1777	45.1662
1.732	46.1759	45.1657
1.7325	46.1742	45.1653
1.733	46.1727	45.1649
1.7335	46.1712	45.1645
1.734	46.1699	45.1641
1.7345	46.1686	45.1637
1.735	46.1674	45.1634
1.7355	46.1662	45.163
1.736	46.1651	45.1627
1.7365	46.164	45.1624
1.737	46.163	45.162
1.7375	46.162	45.1617
1.738	46.161	45.1614
1.7385	46.1601	45.1611
1.739	46.1592	45.1608
1.7395	46.1583	45.1605
1.74	46.1574	45.1602
1.7405	46.1565	45.1599
1.741	46.1557	45.1596
1.7415	46.1549	45.1593
1.742	46.1541	45.1591
1.7425	46.1534	45.1588
1.743	46.1526	45.1585
1.7435	46.1519	45.1582
1.744	46.1511	45.1579
1.7445	46.1504	45.1577
1.745	46.1497	45.1574
1.7455	46.1491	45.1571
1.746	46.1484	45.1569
1.7465	46.1477	45.1566
1.747	46.1471	45.1563
1.7475	46.1465	45.1561
1.748	46.1459	45.1558
1.7485	46.1453	45.1555
1.749	46.1447	45.1553
1.7495	46.1441	45.155
1.75	46.1435	45.1548
1.7505	46.143	45.1545
1.751	46.1424	45.1543
1.7515	46.1419	45.154
1.752	46.1414	45.1538
1.7525	46.1408	45.1535
1.753	46.1403	45.1533
1.7535	46.1398	45.153
1.754	46.1394	45.1528
1.7545	46.1389	45.1526
1.755	46.1384	45.1523
1.7555	46.138	45.1521
1.756	46.1375	45.1519
1.7565	46.1371	45.1516
1.757	46.1366	45.1514
1.7575	46.1362	45.1512
1.758	46.1358	45.151
1.7585	46.1354	45.1508
1.759	46.135	45.1505
1.7595	46.1346	45.1503
1.76	46.1342	45.1501
1.7605	46.1338	45.1499
1.761	46.1334	45.1497
1.7615	46.1331	45.1495
1.762	46.1327	45.1493
1.7625	46.1323	45.1491
1.763	46.132	45.1489
1.7635	46.1317	45.1487
1.764	46.1313	45.1485
1.7645	46.131	45.1483
1.765	46.1307	45.1481
1.7655	46.1304	45.1479
1.766	46.13	45.1477
1.7665	46.1297	45.1475
1.767	46.1294	45.1474
1.7675	46.1291	45.1472
1.768	46.1289	45.147
1.7685	46.1286	45.1468
1.769	46.1283	45.1467
1.7695	46.128	45.1465
1.77	46.1277	45.1463
1.7705	46.1275	45.1461
1.771	46.1272	45.146
1.7715	46.127	45.1458
1.772	46.1267	45.1456
1.7725	46.1265	45.1455
1.773	46.1262	45.1453
1.7735	46.126	45.1452
1.774	46.1258	45.145
1.7745	46.1255	45.1449
1.775	46.1253	45.1447
1.7755	46.1251	45.1446
1.776	46.1249	45.1444
1.7765	46.1246	45.1443
1.777	46.1244	45.1441
1.7775	46.1242	45.144
1.778	46.124	45.1438
1.7785	46.1238	45.1437
1.779	46.1236	45.1436
1.7795	46.1234	45.1434
1.78	46.1232	45.1433
1.7805	46.1231	45.1432
1.781	46.1229	45.143
1.7815	46.1227	45.1429
1.782	46.1225	45.1428
1.7825	46.1223	45.1427
1.783	46.1222	45.1425
1.7835	46.122	45.1424
1.784	46.1218	45.1423
1.7845	46.1217	45.1422
1.785	46.1215	45.142
1.7855	46.1213	45.1419
1.786	46.1212	45.1418
1.7865	46.121	45.1417
1.787	46.1209	45.1416
1.7875	46.1207	45.1415
1.788	46.1206	45.1414
1.7885	46.1204	45.1413
1.789	46.1203	45.1412
1.7895	46.1202	45.1411
1.79	46.12	45.141
1.7905	46.1199	45.1408
1.791	46.1198	45.1407
1.7915	46.1196	45.1406
1.792	46.1195	45.1405
1.7925	46.1194	45.1405
1.793	46.1193	45.1404
1.7935	46.1191	45.1403
1.794	46.119	45.1402
1.7945	46.1189	45.1401
1.795	46.1188	45.14
1.7955	46.1187	45.1399
1.796	46.1186	45.1398
1.7965	46.1184	45.1397
1.797	46.1183	45.1396
1.7975	46.1182	45.1396
1.798	46.1181	45.1395
1.7985	46.118	45.1394
1.799	46.1179	45.1393
1.7995	46.1178	45.1392
1.8	46.1177	45.1391
1.8005	46.1176	45.1391
1.801	46.1175	45.139
1.8015	46.1174	45.1389
1.802	46.1173	45.1388
1.8025	46.1172	45.1388
1.803	46.1172	45.1387
1.8035	46.1171	45.1386
1.804	46.117	45.1385
1.8045	46.1169	45.1385
1.805	46.1168	45.1384
1.8055	46.1167	45.1383
1.806	46.1166	45.1383
1.8065	46.1166	45.1382
1.807	46.1165	45.1381
1.8075	46.1164	45.1381
1.808	46.1163	45.138
1.8085	46.1162	45.1379
1.809	46.1162	45.1379
1.8095	46.1161	45.1378
1.81	46.116	45.1378
1.8105	46.1159	45.1377
1.811	46.1159	45.1376
1.8115	46.1158	45.1376
1.812	46.1157	45.1375
1.8125	46.1157	45.1375
1.813	46.1156	45.1374
1.8135	46.1155	45.1374
1.814	46.1155	45.1373
1.8145	46.1154	45.1372
1.815	46.1153	45.1372
1.8155	46.1153	45.1371
1.816	46.1152	45.1371
1.8165	46.1152	45.137
1.817	46.1151	45.137
1.8175	46.115	45.1369
1.818	46.115	45.1369
1.8185	46.1149	45.1368
1.819	46.1149	45.1368
1.8195	46.1148	45.1367
1.82	46.1148	45.1367
1.8205	46.1147	45.1366
1.821	46.1147	45.1366
1.8215	46.1146	45.1366
1.822	46.1145	45.1365
1.8225	46.1145	45.1365
1.823	46.1144	45.1364
1.8235	46.1144	45.1364
1.824	46.1143	45.1363
1.8245	46.1143	45.1363
1.825	46.1142	45.1363
1.8255	46.1142	45.1362
1.826	46.1142	45.1362
1.8265	46.1141	45.1361
1.827	46.1141	45.1361
1.8275	46.114	45.1361
1.828	46.114	45.136
1.8285	46.1139	45.136
1.829	46.1139	45.1359
1.8295	46.1138	45.1359
1.83	46.1138	45.1359
1.8305	46.1138	45.1358
1.831	46.1137	45.1358
1.8315	46.1137	45.1358
1.832	46.1136	45.1357
1.8325	46.1136	45.1357
1.833	46.1136	45.1357
1.8335	46.1135	45.1356
1.834	46.1135	45.1356
1.8345	46.1134	45.1356
1.835	46.1134	45.1355
1.8355	46.1134	45.1355
1.836	46.1133	45.1355
1.8365	46.1133	45.1354
1.837	46.1133	45.1354
1.8375	46.1132	45.1354
1.838	46.1132	45.1353
1.8385	46.1132	45.1353
1.839	46.1131	45.1353
1.8395	46.1131	45.1353
1.84	46.1131	45.1352
1.8405	46.113	45.1352
1.841	46.113	45.1352
1.8415	46.113	45.1351
1.842	46.1129	45.1351
1.8425	46.1129	45.1351
1.843	46.1129	45.1351
1.8435	46.1128	45.135
1.844	46.1128	45.135
1.8445	46.1128	45.135
1.845	46.1128	45.135
1.8455	46.1127	45.1349
1.846	46.1127	45.1349
1.8465	46.1127	45.1349
1.847	46.1126	45.1349
1.8475	46.1126	45.1348
1.848	46.1126	45.1348
1.8485	46.1126	45.1348
1.849	46.1125	45.1348
1.8495	46.1125	45.1348
1.85	46.1125	45.1347
1.8505	46.1125	45.1347
1.851	46.1124	45.1347
1.8515	46.1124	45.1347
1.852	46.1124	45.1346
1.8525	46.1124	45.1346
1.853	46.1123	45.1346
1.8535	46.1123	45.1346
1.854	46.1123	45.1346
1.8545	46.1123	45.1345
1.855	46.1122	45.1345
1.8555	46.1122	45.1345
1.856	46.1122	45.1345
1.8565	46.1122	45.1345
1.857	46.1121	45.1344
1.8575	46.1121	45.1344
1.858	46.1121	45.1344
1.8585	46.1121	45.1344
1.859	46.1121	45.1344
1.8595	46.112	45.1343
1.86	46.112	45.1343
1.8605	46.112	45.1343
1.861	46.112	45.1343
1.8615	46.1119	45.1343
1.862	46.1119	45.1343
1.8625	46.1119	45.1342
1.863	46.1119	45.1342
1.8635	46.1119	45.1342
1.864	46.1118	45.1342
1.8645	46.1118	45.1342
1.865	46.1118	45.1342
1.8655	46.1118	45.1341
1.866	46.1118	45.1341
1.8665	46.1118	45.1341
1.867	46.1117	45.1341
1.8675	46.1117	45.1341
1.868	46.1117	45.1341
1.8685	46.1117	45.134
1.869	46.1117	45.134
1.8695	46.1116	45.134
1.87	46.1116	45.134
1.8705	46.1116	45.134
1.871	46.1116	45.134
1.8715	46.1116	45.134
1.872	46.1116	45.1339
1.8725	46.1115	45.1339
1.873	46.1115	45.1339
1.8735	46.1115	45.1339
1.874	46.1115	45.1339
1.8745	46.1115	45.1339
1.875	46.1115	45.1339
1.8755	46.1114	45.1338
1.876	46.1114	45.1338
1.8765	46.1114	45.1338
1.877	46.1114	45.1338
1.8775	46.1114	45.1338
1.878	46.1114	45.1338
1.8785	46.1113	45.1338
1.879	46.1113	45.1338
1.8795	46.1113	45.1337
1.88	46.1113	45.1337
1.8805	46.1113	45.1337
1.881	46.1113	45.1337
1.8815	46.1113	45.1337
1.882	46.1112	45.1337
1.8825	46.1112	45.1337
1.883	46.1112	45.1337
1.8835	46.1112	45.1336
1.884	46.1112	45.1336
1.8845	46.1112	45.1336
1.885	46.1111	45.1336
1.8855	46.1111	45.1336
1.886	46.1111	45.1336
1.8865	46.1111	45.1336
1.887	46.1111	45.1336
1.8875	46.1111	45.1336
1.888	46.1111	45.1335
1.8885	46.1111	45.1335
1.889	46.111	45.1335
1.8895	46.111	45.1335
1.89	46.111	45.1335
1.8905	46.111	45.1335
1.891	46.111	45.1335
1.8915	46.111	45.1335
1.892	46.111	45.1335
1.8925	46.1109	45.1335
1.893	46.1109	45.1334
1.8935	46.1109	45.1334
1.894	46.1109	45.1334
1.8945	46.1109	45.1334
1.895	46.1109	45.1334
1.8955	46.1109	45.1334
1.896	46.1109	45.1334
1.8965	46.1108	45.1334
1.897	46.1108	45.1334
1.8975	46.1108	45.1334
1.898	46.1108	45.1333
1.8985	46.1108	45.1333
1.899	46.1108	45.1333
1.8995	46.1108	45.1333
1.9	46.1108	45.1333
1.9005	46.1108	45.1333
1.901	46.1107	45.1333
1.9015	46.1107	45.1333
1.902	46.1107	45.1333
1.9025	46.1107	45.1333
1.903	46.1107	45.1333
1.9035	46.1107	45.1332
1.904	46.1107	45.1332
1.9045	46.1107	45.1332
1.905	46.1107	45.1332
1.9055	46.1106	45.1332
1.906	46.1106	45.1332
1.9065	46.1106	45.1332
1.907	46.1106	45.1332
1.9075	46.1106	45.1332
1.908	46.1106	45.1332
1.9085	46.1106	45.1332
1.909	46.1106	45.1332
1.9095	46.1106	45.1331
1.91	46.1105	45.1331
1.9105	46.1105	45.1331
1.911	46.1105	45.1331
1.9115	46.1105	45.1331
1.912	46.1105	45.1331
1.9125	46.1105	45.1331
1.913	46.1105	45.1331
1.9135	46.1105	45.1331
1.914	46.1105	45.1331
1.9145	46.1104	45.1331
1.915	46.1104	45.1331
1.9155	46.1104	45.133
1.916	46.1104	45.133
1.9165	46.1104	45.133
1.917	46.1104	45.133
1.9175	46.1104	45.133
1.918	46.1104	45.133
1.9185	46.1104	45.133
1.919	46.1104	45.133
1.9195	46.1103	45.133
1.92	46.1103	45.133
1.9205	46.1103	45.133
1.921	46.1103	45.133
1.9215	46.1103	45.133
1.922	46.1103	45.133
1.9225	46.1103	45.1329
1.923	46.1103	45.1329
1.9235	46.1103	45.1329
1.924	46.1103	45.1329
1.9245	46.1103	45.1329
1.925	46.1102	45.1329
1.9255	46.1102	45.1329
1.926	46.1102	45.1329
1.9265	46.1102	45.1329
1.927	46.1102	45.1329
1.9275	46.1102	45.1329
1.928	46.1102	45.1329
1.9285	46.1102	45.1329
1.929	46.1102	45.1329
1.9295	46.1102	45.1328
1.93	46.1102	45.1328
1.9305	46.1101	45.1328
1.931	46.1101	45.1328
1.9315	46.1101	45.1328
1.932	46.1101	45.1328
1.9325	46.1101	45.1328
1.933	46.1101	45.1328
1.9335	46.1101	45.1328
1.934	46.1101	45.1328
1.9345	46.1101	45.1328
1.935	46.1101	45.1328
1.9355	46.1101	45.1328
1.936	46.11	45.1328
1.9365	46.11	45.1328
1.937	46.11	45.1327
1.9375	46.11	45.1327
1.938	46.11	45.1327
1.9385	46.11	45.1327
1.939	46.11	45.1327
1.9395	46.11	45.1327
1.94	46.11	45.1327
1.9405	46.11	45.1327
1.941	46.11	45.1327
1.9415	46.11	45.1327
1.942	46.1099	45.1327
1.9425	46.1099	45.1327
1.943	46.1099	45.1327
1.9435	46.1099	45.1327
1.944	46.1099	45.1327
1.9445	46.1099	45.1327
1.945	46.1099	45.1326
1.9455	46.1099	45.1326
1.946	46.1099	45.1326
1.9465	46.1099	45.1326
1.947	46.1099	45.1326
1.9475	46.1099	45.1326
1.948	46.1098	45.1326
1.9485	46.1098	45.1326
1.949	46.1098	45.1326
1.9495	46.1098	45.1326
1.95	46.1098	45.1326
1.9505	46.1098	45.1326
